"Stkcd","ShortName","Accper","Typrep","F081602C"
"002675","东诚药业","2014-12-31","A","-0.030602"
"002675","东诚药业","2014-12-31","B","-0.084698"
"002675","东诚药业","2015-12-31","A","0.058446"
"002675","东诚药业","2015-12-31","B","-0.069013"
"002675","东诚药业","2016-12-31","A","0.457325"
"002675","东诚药业","2016-12-31","B","-0.039447"
"002675","东诚药业","2017-12-31","A","0.377358"
"002675","东诚药业","2017-12-31","B","0.188634"
"002675","东诚药业","2018-12-31","A","0.462034"
"002675","东诚药业","2018-12-31","B","0.212926"
"002675","东诚药业","2019-12-31","A","0.282892"
"002675","东诚药业","2019-12-31","B","0.304560"
"002675","东诚药业","2020-12-31","A","0.142416"
"002675","东诚药业","2020-12-31","B","0.548566"
"002675","东诚药业","2021-12-31","A","0.144216"
"002675","东诚药业","2021-12-31","B","0.283910"
"002675","东诚药业","2022-12-31","A","-0.084123"
"002675","东诚药业","2022-12-31","B","-0.106994"
"002676","顺威股份","2014-12-31","A","0.154776"
"002676","顺威股份","2014-12-31","B","0.038117"
"002676","顺威股份","2015-12-31","A","-0.190392"
"002676","顺威股份","2015-12-31","B","-0.105077"
"002676","顺威股份","2016-12-31","A","0.081264"
"002676","顺威股份","2016-12-31","B","0.140974"
"002676","顺威股份","2017-12-31","A","0.197246"
"002676","顺威股份","2017-12-31","B","0.085230"
"002676","顺威股份","2018-12-31","A","0.040310"
"002676","顺威股份","2018-12-31","B","-0.055292"
"002676","顺威股份","2019-12-31","A","0.039444"
"002676","顺威股份","2019-12-31","B","0.016829"
"002676","顺威股份","2020-12-31","A","0.027610"
"002676","顺威股份","2020-12-31","B","0.049475"
"002676","顺威股份","2021-12-31","A","0.233955"
"002676","顺威股份","2021-12-31","B","0.101781"
"002676","顺威股份","2022-12-31","A","-0.015181"
"002676","顺威股份","2022-12-31","B","-0.094795"
"002677","浙江美大","2014-12-31","A","0.201492"
"002677","浙江美大","2014-12-31","B","0.188409"
"002677","浙江美大","2015-12-31","A","0.102787"
"002677","浙江美大","2015-12-31","B","0.136487"
"002677","浙江美大","2016-12-31","A","0.285408"
"002677","浙江美大","2016-12-31","B","0.294795"
"002677","浙江美大","2017-12-31","A","0.541812"
"002677","浙江美大","2017-12-31","B","0.590265"
"002677","浙江美大","2018-12-31","A","0.364922"
"002677","浙江美大","2018-12-31","B","0.367909"
"002677","浙江美大","2019-12-31","A","0.202424"
"002677","浙江美大","2019-12-31","B","0.266934"
"002677","浙江美大","2020-12-31","A","0.051258"
"002677","浙江美大","2020-12-31","B","0.073792"
"002677","浙江美大","2021-12-31","A","0.221872"
"002677","浙江美大","2021-12-31","B","0.231178"
"002677","浙江美大","2022-12-31","A","-0.152416"
"002677","浙江美大","2022-12-31","B","-0.128271"
"002678","珠江钢琴","2014-12-31","A","0.033489"
"002678","珠江钢琴","2014-12-31","B","0.007520"
"002678","珠江钢琴","2015-12-31","A","0.000435"
"002678","珠江钢琴","2015-12-31","B","-0.028335"
"002678","珠江钢琴","2016-12-31","A","0.065468"
"002678","珠江钢琴","2016-12-31","B","0.009020"
"002678","珠江钢琴","2017-12-31","A","0.143028"
"002678","珠江钢琴","2017-12-31","B","0.131250"
"002678","珠江钢琴","2018-12-31","A","0.102983"
"002678","珠江钢琴","2018-12-31","B","-0.352410"
"002678","珠江钢琴","2019-12-31","A","0.039956"
"002678","珠江钢琴","2019-12-31","B","-0.658492"
"002678","珠江钢琴","2020-12-31","A","-0.146855"
"002678","珠江钢琴","2020-12-31","B","-0.506021"
"002678","珠江钢琴","2021-12-31","A","0.153135"
"002678","珠江钢琴","2021-12-31","B","-0.290678"
"002678","珠江钢琴","2022-12-31","A","-0.178211"
"002678","珠江钢琴","2022-12-31","B","-0.239904"
"002680","黄海机械","2014-12-31","A","-0.466172"
"002680","黄海机械","2015-12-31","A","6.438662"
"002680","黄海机械","2015-12-31","B",""
"002680","长生生物","2016-12-31","A","0.279559"
"002680","长生生物","2016-12-31","B","-0.995027"
"002680","长生生物","2017-12-31","A","0.526043"
"002680","长生生物","2017-12-31","B","0.276271"
"002681","奋达科技","2014-12-31","A","0.020064"
"002681","奋达科技","2014-12-31","B","0.005061"
"002681","奋达科技","2015-12-31","A","0.596079"
"002681","奋达科技","2015-12-31","B","0.002332"
"002681","奋达科技","2016-12-31","A","0.219825"
"002681","奋达科技","2016-12-31","B","1.142049"
"002681","奋达科技","2017-12-31","A","0.525902"
"002681","奋达科技","2017-12-31","B","0.121314"
"002681","奋达科技","2018-12-31","A","0.042259"
"002681","奋达科技","2018-12-31","B","0.236726"
"002681","奋达科技","2019-12-31","A","0.056833"
"002681","奋达科技","2019-12-31","B","0.196684"
"002681","*ST 奋达","2020-12-31","A","0.000591"
"002681","*ST 奋达","2020-12-31","B","-0.056560"
"002681","奋达科技","2021-12-31","A","0.178115"
"002681","奋达科技","2021-12-31","B","0.565299"
"002681","奋达科技","2022-12-31","A","-0.293847"
"002681","奋达科技","2022-12-31","B","-0.157178"
"002684","猛狮科技","2014-12-31","A","0.695076"
"002684","猛狮科技","2014-12-31","B","0.679449"
"002684","猛狮科技","2015-12-31","A","0.127270"
"002684","猛狮科技","2015-12-31","B","-0.025099"
"002684","猛狮科技","2016-12-31","A","2.693703"
"002684","猛狮科技","2016-12-31","B","0.003026"
"002684","猛狮科技","2017-12-31","A","0.920677"
"002684","猛狮科技","2017-12-31","B","0.431393"
"002684","猛狮科技","2018-12-31","A","-0.718256"
"002684","猛狮科技","2018-12-31","B","-0.547549"
"002684","*ST 猛狮","2019-12-31","A","0.202250"
"002684","*ST 猛狮","2019-12-31","B","0.149568"
"002684","ST 猛狮","2020-12-31","A","-0.173458"
"002684","ST 猛狮","2020-12-31","B","-0.737742"
"002684","*ST 猛狮","2021-12-31","A","-0.133707"
"002684","*ST 猛狮","2021-12-31","B","-0.036738"
"002685","华东重机","2014-12-31","A","0.293915"
"002685","华东重机","2014-12-31","B","0.229890"
"002685","华东重机","2015-12-31","A","2.080451"
"002685","华东重机","2015-12-31","B","0.209920"
"002685","华东重机","2016-12-31","A","0.392956"
"002685","华东重机","2016-12-31","B","-0.480018"
"002685","华东重机","2017-12-31","A","1.337089"
"002685","华东重机","2017-12-31","B","0.918316"
"002685","华东重机","2018-12-31","A","0.988770"
"002685","华东重机","2018-12-31","B","-0.388499"
"002685","华东重机","2019-12-31","A","0.375930"
"002685","华东重机","2019-12-31","B","-0.015390"
"002685","华东重机","2020-12-31","A","-0.442216"
"002685","华东重机","2020-12-31","B","-0.426685"
"002685","华东重机","2021-12-31","A","-0.075346"
"002685","华东重机","2021-12-31","B","0.220667"
"002685","华东重机","2022-12-31","A","-0.790939"
"002685","华东重机","2022-12-31","B","3.145268"
"002686","亿利达","2014-12-31","A","0.041356"
"002686","亿利达","2014-12-31","B","-0.009766"
"002686","亿利达","2015-12-31","A","0.158778"
"002686","亿利达","2015-12-31","B","0.008735"
"002686","亿利达","2016-12-31","A","0.234092"
"002686","亿利达","2016-12-31","B","0.024748"
"002686","亿利达","2017-12-31","A","0.384458"
"002686","亿利达","2017-12-31","B","0.126238"
"002686","亿利达","2018-12-31","A","0.106055"
"002686","亿利达","2018-12-31","B","0.054344"
"002686","亿利达","2019-12-31","A","-0.019997"
"002686","亿利达","2019-12-31","B","0.007730"
"002686","亿利达","2020-12-31","A","0.002002"
"002686","亿利达","2020-12-31","B","-0.043582"
"002686","亿利达","2021-12-31","A","0.284505"
"002686","亿利达","2021-12-31","B","0.136534"
"002686","亿利达","2022-12-31","A","0.000903"
"002686","亿利达","2022-12-31","B","0.070687"
"002687","乔治白","2014-12-31","A","0.131091"
"002687","乔治白","2014-12-31","B","0.097788"
"002687","乔治白","2015-12-31","A","0.019792"
"002687","乔治白","2015-12-31","B","-0.020935"
"002687","乔治白","2016-12-31","A","0.045997"
"002687","乔治白","2016-12-31","B","0.017698"
"002687","乔治白","2017-12-31","A","0.120002"
"002687","乔治白","2017-12-31","B","0.096306"
"002687","乔治白","2018-12-31","A","0.276997"
"002687","乔治白","2018-12-31","B","0.382501"
"002687","乔治白","2019-12-31","A","0.115949"
"002687","乔治白","2019-12-31","B","0.130005"
"002687","乔治白","2020-12-31","A","-0.029073"
"002687","乔治白","2020-12-31","B","-0.051596"
"002687","乔治白","2021-12-31","A","0.197693"
"002687","乔治白","2021-12-31","B","0.081751"
"002687","乔治白","2022-12-31","A","-0.018701"
"002687","乔治白","2022-12-31","B","0.017196"
"002687","乔治白","2023-12-31","A","0.166296"
"002687","乔治白","2023-12-31","B","0.082689"
"002688","金河生物","2014-12-31","A","0.133232"
"002688","金河生物","2014-12-31","B","-0.111994"
"002688","金河生物","2015-12-31","A","0.488997"
"002688","金河生物","2015-12-31","B","0.112507"
"002688","金河生物","2016-12-31","A","0.196101"
"002688","金河生物","2016-12-31","B","0.084489"
"002688","金河生物","2017-12-31","A","-0.025313"
"002688","金河生物","2017-12-31","B","0.057753"
"002688","金河生物","2018-12-31","A","0.117342"
"002688","金河生物","2018-12-31","B","0.190066"
"002688","金河生物","2019-12-31","A","0.094220"
"002688","金河生物","2019-12-31","B","0.115434"
"002688","金河生物","2020-12-31","A","0.018108"
"002688","金河生物","2020-12-31","B","-0.212254"
"002688","金河生物","2021-12-31","A","0.145125"
"002688","金河生物","2021-12-31","B","0.310288"
"002688","金河生物","2022-12-31","A","0.021519"
"002688","金河生物","2022-12-31","B","-0.161312"
"002689","博林特","2014-12-31","A","0.184897"
"002689","博林特","2014-12-31","B","0.183482"
"002689","远大智能","2015-12-31","A","-0.186222"
"002689","远大智能","2015-12-31","B","-0.175882"
"002689","远大智能","2016-12-31","A","-0.221952"
"002689","远大智能","2016-12-31","B","-0.219689"
"002689","远大智能","2017-12-31","A","-0.048724"
"002689","远大智能","2017-12-31","B","-0.070490"
"002689","远大智能","2018-12-31","A","0.047058"
"002689","远大智能","2018-12-31","B","-0.093677"
"002689","远大智能","2019-12-31","A","-0.444036"
"002689","远大智能","2019-12-31","B","-0.403954"
"002689","远大智能","2020-12-31","A","0.236672"
"002689","远大智能","2020-12-31","B","0.288058"
"002689","远大智能","2021-12-31","A","-0.031850"
"002689","远大智能","2021-12-31","B","0.005855"
"002689","远大智能","2022-12-31","A","0.202320"
"002689","远大智能","2022-12-31","B","0.204877"
"002690","美亚光电","2014-12-31","A","0.164953"
"002690","美亚光电","2014-12-31","B","0.164752"
"002690","美亚光电","2015-12-31","A","0.271843"
"002690","美亚光电","2015-12-31","B","0.266259"
"002690","美亚光电","2016-12-31","A","0.071664"
"002690","美亚光电","2016-12-31","B","0.073279"
"002690","美亚光电","2017-12-31","A","0.213906"
"002690","美亚光电","2017-12-31","B","0.216242"
"002690","美亚光电","2018-12-31","A","0.133260"
"002690","美亚光电","2018-12-31","B","0.134520"
"002690","美亚光电","2019-12-31","A","0.210580"
"002690","美亚光电","2019-12-31","B","0.210321"
"002690","美亚光电","2020-12-31","A","-0.003204"
"002690","美亚光电","2020-12-31","B","-0.003280"
"002690","美亚光电","2021-12-31","A","0.211842"
"002690","美亚光电","2021-12-31","B","0.212175"
"002690","美亚光电","2022-12-31","A","0.167897"
"002690","美亚光电","2022-12-31","B","0.165381"
"002691","石中装备","2014-12-31","A","-0.064518"
"002691","石中装备","2014-12-31","B","-0.074423"
"002691","冀凯股份","2015-12-31","A","-0.086887"
"002691","冀凯股份","2015-12-31","B","-0.010291"
"002691","冀凯股份","2016-12-31","A","-0.196384"
"002691","冀凯股份","2016-12-31","B","-0.633836"
"002691","冀凯股份","2017-12-31","A","0.785319"
"002691","冀凯股份","2017-12-31","B","-0.919539"
"002691","冀凯股份","2018-12-31","A","0.036747"
"002691","冀凯股份","2018-12-31","B","0.477072"
"002691","冀凯股份","2019-12-31","A","-0.060871"
"002691","冀凯股份","2019-12-31","B","-0.999461"
"002691","冀凯股份","2020-12-31","A","-0.384394"
"002691","冀凯股份","2020-12-31","B",""
"002691","冀凯股份","2021-12-31","A","0.478907"
"002691","冀凯股份","2021-12-31","B",""
"002691","冀凯股份","2022-12-31","A","-0.076641"
"002691","冀凯股份","2022-12-31","B",""
"002692","远程电缆","2014-12-31","A","-0.082793"
"002692","远程电缆","2014-12-31","B","-0.101938"
"002692","远程电缆","2015-12-31","A","0.224153"
"002692","远程电缆","2015-12-31","B","0.292729"
"002692","远程电缆","2016-12-31","A","-0.170242"
"002692","远程电缆","2016-12-31","B","-0.164224"
"002692","睿康股份","2017-12-31","A","0.015638"
"002692","睿康股份","2017-12-31","B","0.063666"
"002692","睿康股份","2018-12-31","A","0.166091"
"002692","睿康股份","2018-12-31","B","0.156027"
"002692","ST 远程","2019-12-31","A","-0.069003"
"002692","ST 远程","2019-12-31","B","-0.135257"
"002692","ST 远程","2020-12-31","A","-0.051279"
"002692","ST 远程","2020-12-31","B","-0.047848"
"002692","ST 远程","2021-12-31","A","0.132651"
"002692","ST 远程","2021-12-31","B","0.138900"
"002692","ST 远程","2022-12-31","A","0.005640"
"002692","ST 远程","2022-12-31","B","0.066522"
"002693","双成药业","2014-12-31","A","0.077492"
"002693","双成药业","2014-12-31","B","0.077819"
"002693","双成药业","2015-12-31","A","0.432839"
"002693","双成药业","2015-12-31","B","0.231627"
"002693","双成药业","2016-12-31","A","-0.371626"
"002693","双成药业","2016-12-31","B","-0.356028"
"002693","双成药业","2017-12-31","A","0.700266"
"002693","双成药业","2017-12-31","B","0.716857"
"002693","双成药业","2018-12-31","A","0.366631"
"002693","双成药业","2018-12-31","B","0.168370"
"002693","双成药业","2019-12-31","A","0.027891"
"002693","双成药业","2019-12-31","B","-0.068356"
"002693","双成药业","2020-12-31","A","-0.222724"
"002693","双成药业","2020-12-31","B","0.092975"
"002693","双成药业","2021-12-31","A","0.188730"
"002693","双成药业","2021-12-31","B","0.204237"
"002693","双成药业","2022-12-31","A","-0.142180"
"002693","双成药业","2022-12-31","B","-0.162811"
"002694","顾地科技","2014-12-31","A","0.041800"
"002694","顾地科技","2014-12-31","B","0.053408"
"002694","顾地科技","2015-12-31","A","-0.035679"
"002694","顾地科技","2015-12-31","B","-0.047270"
"002694","顾地科技","2016-12-31","A","-0.135779"
"002694","顾地科技","2016-12-31","B","-0.095565"
"002694","顾地科技","2017-12-31","A","0.346796"
"002694","顾地科技","2017-12-31","B","0.215337"
"002694","顾地科技","2018-12-31","A","-0.192895"
"002694","顾地科技","2018-12-31","B","-0.318455"
"002694","顾地科技","2019-12-31","A","-0.014428"
"002694","顾地科技","2019-12-31","B","-0.237390"
"002694","顾地科技","2020-12-31","A","-0.128961"
"002694","顾地科技","2020-12-31","B","-0.164067"
"002694","顾地科技","2021-12-31","A","0.044779"
"002694","顾地科技","2021-12-31","B","0.117477"
"002694","顾地科技","2022-12-31","A","-0.292799"
"002694","顾地科技","2022-12-31","B","-0.322923"
"002695","煌上煌","2014-12-31","A","0.101563"
"002695","煌上煌","2014-12-31","B","0.068431"
"002695","煌上煌","2015-12-31","A","0.169815"
"002695","煌上煌","2015-12-31","B","0.006421"
"002695","煌上煌","2016-12-31","A","0.057986"
"002695","煌上煌","2016-12-31","B","0.012468"
"002695","煌上煌","2017-12-31","A","0.213462"
"002695","煌上煌","2017-12-31","B","0.116246"
"002695","煌上煌","2018-12-31","A","0.284074"
"002695","煌上煌","2018-12-31","B","0.262422"
"002695","煌上煌","2019-12-31","A","0.115588"
"002695","煌上煌","2019-12-31","B","0.520156"
"002695","煌上煌","2020-12-31","A","0.150910"
"002695","煌上煌","2020-12-31","B","0.132193"
"002695","煌上煌","2021-12-31","A","-0.040076"
"002695","煌上煌","2021-12-31","B","-0.148385"
"002695","煌上煌","2022-12-31","A","-0.164624"
"002695","煌上煌","2022-12-31","B","-0.152243"
